#Parameters = {l_5_segment_TTD=0.21552023940053; l_6_segment_TTD=0.21552023940053; L=3.2; L_min=3.2; Nx=4; Ny=12; a=5.2335643405167; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.8; db_l=0.4; db_neck_l=1.536; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.36129502206971; gap_y=0.2; grid_g=0.0027613186815184; grid_l=0.85677230754204; grid_w=0.43313893313808; h1=0.75870462188591; h2=0.25727377777767; l_1_segment_TTD=1.1494412768028; l_2_segment_TTD=0.71840079800178; l_3_segment_TTD=0.21552023940053; l_4_segment_TTD=1.2931214364032; line_gap=0.25; m_l=0.76085228097904; m_w=0.42399513420269; mic_w=0.14368015960035; mu_r=1; pitch_x=1.2180673296117; pitch_y=0.4359002518196; rx_slot1=-1.8; rx_slot2=1.8; s_center=0.21552023940053; sigma_cu=58000000; slot_dumbbell_l=0.2; slot_dumbbell_w=0.604; slot_end_r=0.15; slot_l=2.336; slot_w=0.5; tanD=0.0027; total_stack_h=2.1219567993272; total_x=4.5109742963773; total_y=5.2280417031537; ttdA_x0=-1.8; ttdA_x1=-2.3375; ttdA_x2=-2.3375; ttdA_x3=-0.3; ttdA_x4=-0.3; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.0609783996636; ttd_w=0.14368015960035; ttd_x1=-1.8; ttd_x2=-1.8; ttd_x3=0.275; ttd_x4=0.275; ttd_x5=-0.0875; ttd_xc=-1.8; ttd_y1=-1.168; ttd_y2=-0.6305; ttd_y3=-0.6305; ttd_y4=1.407; ttd_y5=1.407; ttd_yc=0; ttd_zmax=1.0699783996636; ttd_zmid=1.0609783996636; ttd_zmin=1.0519783996636; tx_Nx=12; tx_Ny=4; tx_gap_y=0.36129502206971; tx_pitch_x=0.4359002518196; tx_pitch_y=1.2180673296117; tx_slot1=-1.8; tx_slot2=1.8; x_last_max=2.4361346592235; x_start=-2.4361346592235; y_start=-2.6140208515768; z_L1=0; z_L10=2.1219567993272; z_L2=0.018; z_L3=0.77670462188591; z_L4=0.79470462188591; z_L5=1.0519783996636; z_L6=1.0699783996636; z_L7=1.3272521774413; z_L8=1.3452521774413; z_L9=2.1039567993272; z_air_bot=-3; z_air_top=5.1219567993272}
#"Frequency / GHz"	"SZmax(1),Zmin(2) (1) [Phase / deg]"
#------------------------------------------------------
27.000000000000	107.26885911851
27.002000000000	107.13457776322
27.004000000000	107.00017990854
27.006000000000	106.86566560717
27.008000000000	106.73103491129
27.010000000000	106.59628787254
27.012000000000	106.46142454196
27.014000000000	106.32644496994
27.016000000000	106.19134920616
27.018000000000	106.05613729959
27.020000000000	105.92080929836
27.022000000000	105.78536524979
27.024000000000	105.64980520028
27.026000000000	105.51412919526
27.028000000000	105.37833727917
27.030000000000	105.24242949536
27.032000000000	105.10640588608
27.034000000000	104.97026649235
27.036000000000	104.83401135397
27.038000000000	104.69764050943
27.040000000000	104.56115399583
27.042000000000	104.42455184886
27.044000000000	104.28783410266
27.046000000000	104.15100078985
27.048000000000	104.01405194138
27.050000000000	103.87698758650
27.052000000000	103.73980775269
27.054000000000	103.60251246556
27.056000000000	103.46510174884
27.058000000000	103.32757562420
27.060000000000	103.18993411130
27.062000000000	103.05217722761
27.064000000000	102.91430498839
27.066000000000	102.77631740659
27.068000000000	102.63821449278
27.070000000000	102.49999625507
27.072000000000	102.36166269900
27.074000000000	102.22321382751
27.076000000000	102.08464964079
27.078000000000	101.94597013627
27.080000000000	101.80717530846
27.082000000000	101.66826514893
27.084000000000	101.52923964617
27.086000000000	101.39009878553
27.088000000000	101.25084254913
27.090000000000	101.11147091577
27.092000000000	100.97198386085
27.094000000000	100.83238135626
27.096000000000	100.69266337030
27.098000000000	100.55282986760
27.100000000000	100.41288080905
27.102000000000	100.27281615167
27.104000000000	100.13263584855
27.106000000000	99.992339848756
27.108000000000	99.851928097266
27.110000000000	99.711400534866
27.112000000000	99.570757098078
27.114000000000	99.429997719086
27.116000000000	99.289122325656
27.118000000000	99.148130841068
27.120000000000	99.007023184046
27.122000000000	98.865799268698
27.124000000000	98.724459004449
27.126000000000	98.583002295997
27.128000000000	98.441429043257
27.130000000000	98.299739141321
27.132000000000	98.157932480428
27.134000000000	98.016008945930
27.136000000000	97.873968418281
27.138000000000	97.731810773024
27.140000000000	97.589535880799
27.142000000000	97.447143607355
27.144000000000	97.304633813578
27.146000000000	97.162006355533
27.148000000000	97.019261084528
27.150000000000	96.876397847181
27.152000000000	96.733416485521
27.154000000000	96.590316837103
27.156000000000	96.447098735144
27.158000000000	96.303762008689
27.160000000000	96.160306482796
27.162000000000	96.016731978764
27.164000000000	95.873038314375
27.166000000000	95.729225304190
27.168000000000	95.585292759867
27.170000000000	95.441240490532
27.172000000000	95.297068303187
27.174000000000	95.152776003172
27.176000000000	95.008363394678
27.178000000000	94.863830281321
27.180000000000	94.719176466771
27.182000000000	94.574401755457
