#Parameters = {L=3.2; L_2=4.4; L_3=6.8; L_4=9.2; L_max=10.4; L_min=3.2; Nx=4; Ny=12; a=5.0729589590734; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=0.945; db_l=0.4; db_neck_l=2.4; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.1768320121146; gap_y=0.2; grid_g=0.052693488694766; grid_l=1.0471997246251; grid_w=0.36566196717012; h1=0.762; h2=0.254; line_gap=0.25; m_l=0.4; m_w=0.7; mic_w=0.25; mu_r=1; pitch_x=1.2240317367397; pitch_y=0.41835545586489; rx_slot1=-0.945; rx_slot2=0.945; s_center=0.875; sigma_cu=58000000; slot_dumbbell_l=0.4; slot_dumbbell_w=0.7; slot_end_r=0.15; slot_l=3.2; slot_w=0.6; tanD=0.0027; total_stack_h=2.122; total_x=4.7192949348442; total_y=4.9675719816839; ttdA_x0=-0.945; ttdA_x1=-1.4825; ttdA_x2=-1.4825; ttdA_x3=0.555; ttdA_x4=0.555; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.061; ttd_w=0.25; ttd_x1=-0.945; ttd_x2=-0.945; ttd_x3=1.13; ttd_x4=1.13; ttd_x5=0.7675; ttd_xc=-0.945; ttd_y1=-1.6; ttd_y2=-1.0625; ttd_y3=-1.0625; ttd_y4=0.975; ttd_y5=0.975; ttd_yc=0; ttd_zmax=1.07; ttd_zmid=1.061; ttd_zmin=1.052; tx_Nx=12; tx_Ny=4; tx_gap_y=0.1768320121146; tx_pitch_x=0.41835545586489; tx_pitch_y=1.2240317367397; tx_slot1=-0.945; tx_slot2=0.945; x_last_max=2.4480634734794; x_start=-2.4480634734794; y_start=-2.4837859908419; z_L1=0; z_L10=2.122; z_L2=0.018; z_L3=0.78; z_L4=0.798; z_L5=1.052; z_L6=1.07; z_L7=1.324; z_L8=1.342; z_L9=2.104; z_air_bot=-3; z_air_top=5.122}
#"Frequency / GHz"	"SZmax(1),Zmin(2) [Phase / deg]"
#--------------------------------------------------
24.400000000000	135.20033858268
24.410000000000	134.84338866504
24.420000000000	134.48641938467
24.430000000000	134.12942634004
24.440000000000	133.77240512446
24.450000000000	133.41535132620
24.460000000000	133.05826052856
24.470000000000	132.70112830992
24.480000000000	132.34395024392
24.490000000000	131.98672189948
24.500000000000	131.62943884091
24.510000000000	131.27209662804
24.520000000000	130.91469081630
24.530000000000	130.55721695681
24.540000000000	130.19967059651
24.550000000000	129.84204727826
24.560000000000	129.48434254092
24.570000000000	129.12655191953
24.580000000000	128.76867094535
24.590000000000	128.41069514604
24.600000000000	128.05262004572
24.610000000000	127.69444116515
24.620000000000	127.33615402185
24.630000000000	126.97775413018
24.640000000000	126.61923700153
24.650000000000	126.26059814442
24.660000000000	125.90183306468
24.670000000000	125.54293726553
24.680000000000	125.18390624780
24.690000000000	124.82473551004
24.700000000000	124.46542054865
24.710000000000	124.10595685810
24.720000000000	123.74633993107
24.730000000000	123.38656525856
24.740000000000	123.02662833015
24.750000000000	122.66652463413
24.760000000000	122.30624965765
24.770000000000	121.94579888698
24.780000000000	121.58516780762
24.790000000000	121.22435190455
24.800000000000	120.86334666237
24.810000000000	120.50214756558
24.820000000000	120.14075009872
24.830000000000	119.77914974662
24.840000000000	119.41734199458
24.850000000000	119.05532232864
24.860000000000	118.69308623579
24.870000000000	118.33062920419
24.880000000000	117.96794672341
24.890000000000	117.60503428472
24.900000000000	117.24188738126
24.910000000000	116.87850150839
24.920000000000	116.51487216386
24.930000000000	116.15099484817
24.940000000000	115.78686506477
24.950000000000	115.42247832038
24.960000000000	115.05783012529
24.970000000000	114.69291599361
24.980000000000	114.32773144361
24.990000000000	113.96227199801
25.000000000000	113.59653318431
25.010000000000	113.23051053511
25.020000000000	112.86419958840
25.030000000000	112.49759588796
25.040000000000	112.13069498366
25.050000000000	111.76349243184
25.060000000000	111.39598379562
25.070000000000	111.02816464533
25.080000000000	110.66003055885
25.090000000000	110.29157712198
25.100000000000	109.92279992886
25.110000000000	109.55369458234
25.120000000000	109.18425669441
25.130000000000	108.81448188661
25.140000000000	108.44436579044
25.150000000000	108.07390404779
25.160000000000	107.70309231139
25.170000000000	107.33192624528
25.180000000000	106.96040152521
