#Parameters = {f_W=1; f_c=28; s_center=1; L=3.2; L_2=4.4; L_3=6.8; L_4=9.2; L_max=10.4; L_min=3.2; Nx=4; Ny=12; a=5.1815878889215; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.5; db_l=0.6; db_neck_l=2; db_w=1.05; eps_r=3.55; f0=27; fmax=32; fmin=22; gap_x=0.32398145937967; gap_y=0.2; grid_g=0.20430776944523; grid_l=0.89042014800579; grid_margin_x=0.16199072968983; grid_margin_y=0.10215388472261; grid_w=0.21046557384446; h1=0.762; h2=0.254; line_gap=0.25; m_l=0.666; m_w=0.7; mic_w=0.25; mu_r=1; pitch_x=1.2144016073855; pitch_y=0.41477334328969; rx_slot1=-1.5; rx_slot2=1.5; sigma_cu=58000000; slot_db_l=3.2; slot_end_r=0.15; slot_l=3.2; slot_neck_w=0.3; slot_w=0.4539; tanD=0.0027; total_stack_h=2.122; total_x=4.5336249701622; total_y=4.772972350031; ttdA_x0=-1.5; ttdA_x1=-2.0375; ttdA_x2=-2.0375; ttdA_x3=0; ttdA_x4=0; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.061; ttd_w=0.25; ttd_x1=-1.5; ttd_x2=-1.5; ttd_x3=0.575; ttd_x4=0.575; ttd_x5=0.2125; ttd_xc=-1.5; ttd_y1=-1.6; ttd_y2=-1.0625; ttd_y3=-1.0625; ttd_y4=0.975; ttd_y5=0.975; ttd_yc=0; ttd_zmax=1.07; ttd_zmid=1.061; ttd_zmin=1.052; tx_Nx=12; tx_Ny=4; tx_gap_y=0.32398145937967; tx_pitch_x=0.41477334328969; tx_pitch_y=1.2144016073855; tx_slot1=-1.5; tx_slot2=1.5; x_last_max=2.4288032147709; x_start=-2.4288032147709; y_start=-2.2843322902929; z_L1=0; z_L10=2.122; z_L2=0.018; z_L3=0.78; z_L4=0.798; z_L5=1.052; z_L6=1.07; z_L7=1.324; z_L8=1.342; z_L9=2.104; z_air_bot=-3; z_air_top=5.122}
#"Frequency / GHz"	"SZmax(1),Zmin(2) [Magnitude / dB]"
#-----------------------------------------------------
23.630000000000	-0.21496306225684
23.640000000000	-0.21864902235808
23.650000000000	-0.22238809236149
23.660000000000	-0.22617752319182
23.670000000000	-0.23001460964788
23.680000000000	-0.23389669031423
23.690000000000	-0.23782114745038
23.700000000000	-0.24178540685810
23.710000000000	-0.24578693772810
23.720000000000	-0.24982325246695
23.730000000000	-0.25389190650522
23.740000000000	-0.25799049808768
23.750000000000	-0.26211666804668
23.760000000000	-0.26626809955930
23.770000000000	-0.27044251788949
23.780000000000	-0.27463769011566
23.790000000000	-0.27885142484489
23.800000000000	-0.28308157191433
23.810000000000	-0.28732602208064
23.820000000000	-0.29158270669826
23.830000000000	-0.29584959738717
23.840000000000	-0.30012470569097
23.850000000000	-0.30440608272572
23.860000000000	-0.30869181882059
23.870000000000	-0.31298004315054
23.880000000000	-0.31726892336198
23.890000000000	-0.32155666519184
23.900000000000	-0.32584151208068
23.910000000000	-0.33012174478039
23.920000000000	-0.33439568095702
23.930000000000	-0.33866167478925
23.940000000000	-0.34291811656301
23.950000000000	-0.34716343226271
23.960000000000	-0.35139608315957
23.970000000000	-0.35561456539744
23.980000000000	-0.35981740957657
23.990000000000	-0.36400318033572
24.000000000000	-0.36817047593303
24.010000000000	-0.37231792782593
24.020000000000	-0.37644420025052
24.030000000000	-0.38054798980080
24.040000000000	-0.38462802500785
24.050000000000	-0.38868306591961
24.060000000000	-0.39271190368118
24.070000000000	-0.39671336011626
24.080000000000	-0.40068628730965
24.090000000000	-0.40462956719139
24.100000000000	-0.40854211112249
24.110000000000	-0.41242285948267
24.120000000000	-0.41627078126023
24.130000000000	-0.42008487364424
24.140000000000	-0.42386416161927
24.150000000000	-0.42760769756279
24.160000000000	-0.43131456084550
24.170000000000	-0.43498385743461
24.180000000000	-0.43861471950025
24.190000000000	-0.44220630502530
24.200000000000	-0.44575779741845
24.210000000000	-0.44926840513096
24.220000000000	-0.45273736127689
24.230000000000	-0.45616392325722
24.240000000000	-0.45954737238764
24.250000000000	-0.46288701353031
24.260000000000	-0.46618217472963
24.270000000000	-0.46943220685194
24.280000000000	-0.47263648322943
24.290000000000	-0.47579439930814
24.300000000000	-0.47890537230018
24.310000000000	-0.48196884084020
24.320000000000	-0.48498426464611
24.330000000000	-0.48795112418417
24.340000000000	-0.49086892033833
24.350000000000	-0.49373717408401
24.360000000000	-0.49655542616620
24.370000000000	-0.49932323678196
24.380000000000	-0.50204018526734
24.390000000000	-0.50470586978861
24.400000000000	-0.50731990703800
24.410000000000	-0.50988193193371
24.420000000000	-0.51239159732445
24.430000000000	-0.51484857369816
24.440000000000	-0.51725254889529
24.450000000000	-0.51960322782626
24.460000000000	-0.52190033219335
24.470000000000	-0.52414360021682
24.480000000000	-0.52633278636534
24.490000000000	-0.52846766109069
24.500000000000	-0.53054801056662
24.510000000000	-0.53257363643194
24.520000000000	-0.53454435553775
24.530000000000	-0.53645999969886
24.540000000000	-0.53832041544913
24.550000000000	-0.54012546380108
24.560000000000	-0.54187502000930
24.570000000000	-0.54356897333798
24.580000000000	-0.54520722683227
24.590000000000	-0.54678969709360
24.600000000000	-0.54831631405878
24.610000000000	-0.54978702078293
24.620000000000	-0.55120177322611
24.630000000000	-0.55256054004375
24.640000000000	-0.55386330238065
24.650000000000	-0.55511005366857
24.660000000000	-0.55630079942751
24.670000000000	-0.55743555707036
24.680000000000	-0.55851435571107
24.690000000000	-0.55953723597622
24.700000000000	-0.56050424981999
24.710000000000	-0.56141546034238
24.720000000000	-0.56227094161075
24.730000000000	-0.56307077848450
24.740000000000	-0.56381506644297
24.750000000000	-0.56450391141643
24.760000000000	-0.56513742962009
24.770000000000	-0.56571574739120
24.780000000000	-0.56623900102897
24.790000000000	-0.56670733663753
24.800000000000	-0.56712090997168
24.810000000000	-0.56747988628540
24.820000000000	-0.56778444018317
24.830000000000	-0.56803475547399
24.840000000000	-0.56823102502799
24.850000000000	-0.56837345063569
24.860000000000	-0.56846224286980
24.870000000000	-0.56849762094949
24.880000000000	-0.56847981260712
24.890000000000	-0.56840905395738
24.900000000000	-0.56828558936878
24.910000000000	-0.56810967133744
24.920000000000	-0.56788156036308
