#Parameters = {L=3.2; L_2=4.4; L_3=6.8; L_4=9.2; L_max=10.4; L_min=3.2; Nx=4; Ny=12; a=5.0729589590734; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=0.99225; db_l=0.4; db_neck_l=2.4; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.1768320121146; gap_y=0.2; grid_g=0.052693488694766; grid_l=1.0471997246251; grid_w=0.36566196717012; h1=0.762; h2=0.254; line_gap=0.25; m_l=0.4; m_w=0.7; mic_w=0.25; mu_r=1; pitch_x=1.2240317367397; pitch_y=0.41835545586489; rx_slot1=-0.99225; rx_slot2=0.99225; s_center=0.875; sigma_cu=58000000; slot_dumbbell_l=0.4; slot_dumbbell_w=0.7; slot_end_r=0.15; slot_l=3.2; slot_w=0.6; tanD=0.0027; total_stack_h=2.122; total_x=4.7192949348442; total_y=4.9675719816839; ttdA_x0=-0.99225; ttdA_x1=-1.52975; ttdA_x2=-1.52975; ttdA_x3=0.50775; ttdA_x4=0.50775; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.061; ttd_w=0.25; ttd_x1=-0.99225; ttd_x2=-0.99225; ttd_x3=1.08275; ttd_x4=1.08275; ttd_x5=0.72025; ttd_xc=-0.99225; ttd_y1=-1.6; ttd_y2=-1.0625; ttd_y3=-1.0625; ttd_y4=0.975; ttd_y5=0.975; ttd_yc=0; ttd_zmax=1.07; ttd_zmid=1.061; ttd_zmin=1.052; tx_Nx=12; tx_Ny=4; tx_gap_y=0.1768320121146; tx_pitch_x=0.41835545586489; tx_pitch_y=1.2240317367397; tx_slot1=-0.99225; tx_slot2=0.99225; x_last_max=2.4480634734794; x_start=-2.4480634734794; y_start=-2.4837859908419; z_L1=0; z_L10=2.122; z_L2=0.018; z_L3=0.78; z_L4=0.798; z_L5=1.052; z_L6=1.07; z_L7=1.324; z_L8=1.342; z_L9=2.104; z_air_bot=-3; z_air_top=5.122}
#"Frequency / GHz"	"SZmax(1),Zmin(2) (25) [Magnitude / dB]"
#----------------------------------------------------------
22.000000000000	-4.4834046355987
22.010000000000	-4.4701071380219
22.020000000000	-4.4568928165559
22.030000000000	-4.4437606978732
22.040000000000	-4.4307098108898
22.050000000000	-4.4177391868310
22.060000000000	-4.4048478592969
22.070000000000	-4.3920348643263
22.080000000000	-4.3792992404596
22.090000000000	-4.3666400288011
22.100000000000	-4.3540562730795
22.110000000000	-4.3415470197082
22.120000000000	-4.3291113178440
22.130000000000	-4.3167482194448
22.140000000000	-4.3044567793267
22.150000000000	-4.2922360552200
22.160000000000	-4.2800851078236
22.170000000000	-4.2680030008592
22.180000000000	-4.2559888011244
22.190000000000	-4.2440415785445
22.200000000000	-4.2321604062233
22.210000000000	-4.2203443604939
22.220000000000	-4.2085925209670
22.230000000000	-4.1969039705801
22.240000000000	-4.1852777956441
22.250000000000	-4.1737130858902
22.260000000000	-4.1622089345153
22.270000000000	-4.1507644382270
22.280000000000	-4.1393786972869
22.290000000000	-4.1280508155542
22.300000000000	-4.1167799005276
22.310000000000	-4.1055650633867
22.320000000000	-4.0944054190322
22.330000000000	-4.0833000861262
22.340000000000	-4.0722481871304
22.350000000000	-4.0612488483449
22.360000000000	-4.0503011999451
22.370000000000	-4.0394043760181
22.380000000000	-4.0285575145992
22.390000000000	-4.0177597577062
22.400000000000	-4.0070102513743
22.410000000000	-3.9963081456892
22.420000000000	-3.9856525948205
22.430000000000	-3.9750427570535
22.440000000000	-3.9644777948208
22.450000000000	-3.9539568747333
22.460000000000	-3.9434791676098
22.470000000000	-3.9330438485072
22.480000000000	-3.9226500967487
22.490000000000	-3.9122970959525
22.500000000000	-3.9019840340587
22.510000000000	-3.8917101033569
22.520000000000	-3.8814745005122
22.530000000000	-3.8712764265909
22.540000000000	-3.8611150870857
22.550000000000	-3.8509896919404
22.560000000000	-3.8408994555736
22.570000000000	-3.8308435969024
22.580000000000	-3.8208213393651
22.590000000000	-3.8108319109437
22.600000000000	-3.8008745441857
22.610000000000	-3.7909484762255
22.620000000000	-3.7810529488048
22.630000000000	-3.7711872082935
22.640000000000	-3.7613505057092
22.650000000000	-3.7515420967366
22.660000000000	-3.7417612417464
22.670000000000	-3.7320072058138
22.680000000000	-3.7222792587365
22.690000000000	-3.7125766750521
22.700000000000	-3.7028987340556
