#Parameters = {L=3.2; L_min=3.2; Nx=4; Ny=12; a=5.2011880517973; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.8; db_l=0.4; db_neck_l=1.536; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.34025976432583; gap_y=0.2; grid_g=0.00027083493387229; grid_l=0.87497230754204; grid_w=0.43313893313808; h1=0.75870462188591; h2=0.25727377777767; l_1=1.313647173489; l_2=0.24630884502918; l_3=0; l_4=0; l_5=0.24630884502918; l_6=0; l_7=0; l_8=0; line_gap=0.25; m_l=0.70382246122097; m_w=0.41568172580541; mic_w=0.16420589668612; mu_r=1; pitch_x=1.2152320718679; pitch_y=0.43340976807195; rx_slot1=-1.8; rx_slot2=1.8; s_center=0.24630884502918; sigma_cu=58000000; slot_dumbbell_l=0.2; slot_dumbbell_w=0.604; slot_end_r=0.15; slot_l=2.336; slot_w=0.5; tanD=0.0027; total_stack_h=2.1219567993272; total_x=4.5206685231456; total_y=5.2006463819296; ttdA_x0=-1.8; ttdA_x1=-2.3375; ttdA_x2=-2.3375; ttdA_x3=-0.3; ttdA_x4=-0.3; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.0609783996636; ttd_w=0.16420589668612; ttd_x1=-1.8; ttd_x2=-1.8; ttd_x3=0.275; ttd_x4=0.275; ttd_x5=-0.0875; ttd_xc=-1.8; ttd_y1=-1.168; ttd_y2=-0.6305; ttd_y3=-0.6305; ttd_y4=1.407; ttd_y5=1.407; ttd_yc=0; ttd_zmax=1.0699783996636; ttd_zmid=1.0609783996636; ttd_zmin=1.0519783996636; tx_Nx=12; tx_Ny=4; tx_gap_y=0.34025976432583; tx_pitch_x=0.43340976807195; tx_pitch_y=1.2152320718679; tx_slot1=-1.8; tx_slot2=1.8; x_last_max=2.4304641437357; x_start=-2.4304641437357; y_start=-2.6003231909648; z_L1=0; z_L10=2.1219567993272; z_L2=0.018; z_L3=0.77670462188591; z_L4=0.79470462188591; z_L5=1.0519783996636; z_L6=1.0699783996636; z_L7=1.3272521774413; z_L8=1.3452521774413; z_L9=2.1039567993272; z_air_bot=-3; z_air_top=5.1219567993272}
#"Frequency / GHz"	"SZmax(1),Zmin(2) [Phase / deg]"
#--------------------------------------------------
27.286000000000	164.68735815679
27.288000000000	164.55428696228
27.290000000000	164.42121568306
27.292000000000	164.28814399622
27.294000000000	164.15507157920
27.296000000000	164.02199810971
27.298000000000	163.88892326579
27.300000000000	163.75584672578
27.302000000000	163.62276816834
27.304000000000	163.48968727244
27.306000000000	163.35660371739
27.308000000000	163.22351718281
27.310000000000	163.09042734866
27.312000000000	162.95733389522
27.314000000000	162.82423650311
27.316000000000	162.69113485328
27.318000000000	162.55802862703
27.320000000000	162.42491750601
27.322000000000	162.29180117221
27.324000000000	162.15867930795
27.326000000000	162.02555159594
27.328000000000	161.89241771923
27.330000000000	161.75927736122
27.332000000000	161.62613020569
27.334000000000	161.49297593677
27.336000000000	161.35981423898
27.338000000000	161.22664479720
27.340000000000	161.09346729667
27.342000000000	160.96028142305
27.344000000000	160.82708686234
27.346000000000	160.69388330096
27.348000000000	160.56067042569
27.350000000000	160.42744792372
27.352000000000	160.29421548262
27.354000000000	160.16097279038
27.356000000000	160.02771953538
27.358000000000	159.89445540640
27.360000000000	159.76118009263
27.362000000000	159.62789328368
27.364000000000	159.49459466956
27.366000000000	159.36128394071
27.368000000000	159.22796078800
27.370000000000	159.09462490269
27.372000000000	158.96127597651
27.374000000000	158.82791370159
27.376000000000	158.69453777050
27.378000000000	158.56114787626
27.380000000000	158.42774371233
27.382000000000	158.29432497259
27.384000000000	158.16089135140
27.386000000000	158.02744254354
27.388000000000	157.89397824428
27.390000000000	157.76049814932
27.392000000000	157.62700195482
27.394000000000	157.49348935743
27.396000000000	157.35996005423
27.398000000000	157.22641374281
27.400000000000	157.09285012120
27.402000000000	156.95926888794
27.404000000000	156.82566974203
27.406000000000	156.69205238295
27.408000000000	156.55841651069
27.410000000000	156.42476182572
27.412000000000	156.29108802901
27.414000000000	156.15739482201
27.416000000000	156.02368190669
27.418000000000	155.88994898553
27.420000000000	155.75619576151
27.422000000000	155.62242193811
27.424000000000	155.48862721936
27.426000000000	155.35481130977
27.428000000000	155.22097391440
27.430000000000	155.08711473884
27.432000000000	154.95323348919
27.434000000000	154.81932987210
27.436000000000	154.68540359474
27.438000000000	154.55145436485
27.440000000000	154.41748189069
27.442000000000	154.28348588107
27.444000000000	154.14946604537
27.446000000000	154.01542209352
27.448000000000	153.88135373599
27.450000000000	153.74726068384
27.452000000000	153.61314264869
27.454000000000	153.47899934271
27.456000000000	153.34483047867
27.458000000000	153.21063576992
27.460000000000	153.07641493036
27.462000000000	152.94216767452
27.464000000000	152.80789371749
27.466000000000	152.67359277495
27.468000000000	152.53926456321
27.470000000000	152.40490879915
27.472000000000	152.27052520026
27.474000000000	152.13611348466
27.476000000000	152.00167337105
27.478000000000	151.86720457879
27.480000000000	151.73270682781
27.482000000000	151.59817983871
27.484000000000	151.46362333269
27.486000000000	151.32903703160
27.488000000000	151.19442065792
27.490000000000	151.05977393477
27.492000000000	150.92509658592
27.494000000000	150.79038833578
27.496000000000	150.65564890942
27.498000000000	150.52087803257
27.500000000000	150.38607543162
27.502000000000	150.25124083362
27.504000000000	150.11637396629
27.506000000000	149.98147455804
27.508000000000	149.84654233793
27.510000000000	149.71157703573
27.512000000000	149.57657838188
27.514000000000	149.44154610752
27.516000000000	149.30647994447
27.518000000000	149.17137962528
27.520000000000	149.03624488317
27.522000000000	148.90107545208
27.524000000000	148.76587106668
27.526000000000	148.63063146233
27.528000000000	148.49535637512
27.530000000000	148.36004554189
27.532000000000	148.22469870016
27.534000000000	148.08931558824
27.536000000000	147.95389594514
27.538000000000	147.81843951063
27.540000000000	147.68294602522
27.542000000000	147.54741523017
27.544000000000	147.41184686752
27.546000000000	147.27624068006
27.548000000000	147.14059641132
27.550000000000	147.00491380563
27.552000000000	146.86919260810
27.554000000000	146.73343256460
27.556000000000	146.59763342180
27.558000000000	146.46179492714
27.560000000000	146.32591682888
27.562000000000	146.18999887606
27.564000000000	146.05404081854
27.566000000000	145.91804240696
27.568000000000	145.78200339281
27.570000000000	145.64592352837
27.572000000000	145.50980256676
27.574000000000	145.37364026191
27.576000000000	145.23743636861
27.578000000000	145.10119064245
27.580000000000	144.96490283991
27.582000000000	144.82857271827
27.584000000000	144.69220003569
27.586000000000	144.55578455119
27.588000000000	144.41932602463
27.590000000000	144.28282421676
27.592000000000	144.14627888919
27.594000000000	144.00968980441
27.596000000000	143.87305672580
27.598000000000	143.73637941761
27.600000000000	143.59965764501
27.602000000000	143.46289117405
27.604000000000	143.32607977167
27.606000000000	143.18922320575
27.608000000000	143.05232124506
27.610000000000	142.91537365931
27.612000000000	142.77838021910
27.614000000000	142.64134069600
27.616000000000	142.50425486248
27.618000000000	142.36712249197
27.620000000000	142.22994335884
27.622000000000	142.09271723842
27.624000000000	141.95544390697
27.626000000000	141.81812314174
27.628000000000	141.68075472094
27.630000000000	141.54333842374
27.632000000000	141.40587403029
27.634000000000	141.26836132174
27.636000000000	141.13080008022
27.638000000000	140.99319008884
27.640000000000	140.85553113173
27.642000000000	140.71782299401
27.644000000000	140.58006546183
27.646000000000	140.44225832234
27.648000000000	140.30440136371
27.650000000000	140.16649437515
27.652000000000	140.02853714691
27.654000000000	139.89052947025
27.656000000000	139.75247113749
27.658000000000	139.61436194203
27.660000000000	139.47620167827
27.662000000000	139.33799014172
27.664000000000	139.19972712893
27.666000000000	139.06141243754
27.668000000000	138.92304586626
27.670000000000	138.78462721489
27.672000000000	138.64615628432
27.674000000000	138.50763287653
27.676000000000	138.36905679461
27.678000000000	138.23042784276
27.680000000000	138.09174582630
27.682000000000	137.95301055166
27.684000000000	137.81422182640
27.686000000000	137.67537945921
27.688000000000	137.53648325992
27.690000000000	137.39753303951
27.692000000000	137.25852861010
27.694000000000	137.11946978499
27.696000000000	136.98035637861
27.698000000000	136.84118820658
27.700000000000	136.70196508570
27.702000000000	136.56268683393
27.704000000000	136.42335327043
27.706000000000	136.28396421555
27.708000000000	136.14451949085
27.710000000000	136.00501891908
27.712000000000	135.86546232421
27.714000000000	135.72584953142
27.716000000000	135.58618036714
27.718000000000	135.44645465899
27.720000000000	135.30667223586
27.722000000000	135.16683292787
27.724000000000	135.02693656639
27.726000000000	134.88698298405
27.728000000000	134.74697201473
27.730000000000	134.60690349358
27.732000000000	134.46677725705
27.734000000000	134.32659314284
27.736000000000	134.18635098995
27.738000000000	134.04605063867
27.740000000000	133.90569193059
27.742000000000	133.76527470862
27.744000000000	133.62479881696
27.746000000000	133.48426410114
27.748000000000	133.34367040801
27.750000000000	133.20301758578
27.752000000000	133.06230548395
27.754000000000	132.92153395341
27.756000000000	132.78070284637
27.758000000000	132.63981201642
27.760000000000	132.49886131849
27.762000000000	132.35785060890
27.764000000000	132.21677974534
27.766000000000	132.07564858690
27.768000000000	131.93445699402
27.770000000000	131.79320482859
27.772000000000	131.65189195385
27.774000000000	131.51051823449
27.776000000000	131.36908353660
27.778000000000	131.22758772769
27.780000000000	131.08603067670
27.782000000000	130.94441225402
27.784000000000	130.80273233147
27.786000000000	130.66099078231
27.788000000000	130.51918748128
27.790000000000	130.37732230456
27.792000000000	130.23539512981
27.794000000000	130.09340583616
27.796000000000	129.95135430423
27.798000000000	129.80924041611
27.800000000000	129.66706405541
27.802000000000	129.52482510723
27.804000000000	129.38252345817
27.806000000000	129.24015899636
27.808000000000	129.09773161143
27.810000000000	128.95524119457
27.812000000000	128.81268763846
27.814000000000	128.67007083737
27.816000000000	128.52739068709
27.818000000000	128.38464708496
27.820000000000	128.24183992989
27.822000000000	128.09896912236
27.824000000000	127.95603456442
27.826000000000	127.81303615970
27.828000000000	127.66997381342
27.830000000000	127.52684743239
27.832000000000	127.38365692501
27.834000000000	127.24040220131
27.836000000000	127.09708317292
27.838000000000	126.95369975308
27.840000000000	126.81025185668
