#Parameters = {l_4_segment_TTD=1.0057611172025; l_3_segment_TTD=0.80050374634484; l_2_segment_TTD=0.80050374634484; l_1_segment_TTD=0.55419490131565; L=3.2; L_min=3.2; Nx=4; Ny=12; a=5.0507367368512; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.5; db_l=0.4; db_neck_l=2.4; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=24; fmax=32; fmin=22; gap_x=0.25201194386975; gap_y=0.2; grid_g=0.090423653185681; grid_l=0.94766925437561; grid_w=0.32293577045311; h1=0.762; h2=0.254; line_gap=0.25; m_l=0.69647228097904; m_w=0.44314203005738; mic_w=0.20525737085765; mu_r=1; pitch_x=1.1996811982454; pitch_y=0.41335942363879; rx_slot1=-1.5; rx_slot2=1.5; s_center=0.30788605628647; sigma_cu=58000000; slot_dumbbell_l=0.37290757376343; slot_dumbbell_w=0.75333333333333; slot_end_r=0.15; slot_l=3.2; slot_w=0.6; tanD=0.0027; total_stack_h=2.122; total_x=4.5467128491117; total_y=4.8698894304798; ttdA_x0=-1.5; ttdA_x1=-2.0375; ttdA_x2=-2.0375; ttdA_x3=0; ttdA_x4=0; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.061; ttd_w=0.20525737085765; ttd_x1=-1.5; ttd_x2=-1.5; ttd_x3=0.575; ttd_x4=0.575; ttd_x5=0.2125; ttd_xc=-1.5; ttd_y1=-1.6; ttd_y2=-1.0625; ttd_y3=-1.0625; ttd_y4=0.975; ttd_y5=0.975; ttd_yc=0; ttd_zmax=1.07; ttd_zmid=1.061; ttd_zmin=1.052; tx_Nx=12; tx_Ny=4; tx_gap_y=0.25201194386975; tx_pitch_x=0.41335942363879; tx_pitch_y=1.1996811982454; tx_slot1=-1.5; tx_slot2=1.5; x_last_max=2.3993623964907; x_start=-2.3993623964907; y_start=-2.4349447152399; z_L1=0; z_L10=2.122; z_L2=0.018; z_L3=0.78; z_L4=0.798; z_L5=1.052; z_L6=1.07; z_L7=1.324; z_L8=1.342; z_L9=2.104; z_air_bot=-3; z_air_top=5.122}
#"Frequency / GHz"	"SZmax(1),Zmin(2) (78) [Phase / deg]"
#-------------------------------------------------------
22.000000000000	37.383031670701
22.010000000000	36.794842792713
22.020000000000	36.208485175019
22.030000000000	35.623936667654
22.040000000000	35.041175163552
22.050000000000	34.460178608938
22.060000000000	33.880925013231
22.070000000000	33.303392458462
22.080000000000	32.727559108226
22.090000000000	32.153403216178
22.100000000000	31.580903134092
22.110000000000	31.010037319501
22.120000000000	30.440784342912
22.130000000000	29.873122894642
22.140000000000	29.307031791255
22.150000000000	28.742489981640
22.160000000000	28.179476552723
22.170000000000	27.617970734843
22.180000000000	27.057951906788
22.190000000000	26.499399600516
22.200000000000	25.942293505567
22.210000000000	25.386613473176
22.220000000000	24.832339520105
22.230000000000	24.279451832199
22.240000000000	23.727930767675
22.250000000000	23.177756860164
22.260000000000	22.628910821511
22.270000000000	22.081373544329
22.280000000000	21.535126104350
22.290000000000	20.990149762542
22.300000000000	20.446425967037
22.310000000000	19.903936354852
22.320000000000	19.362662753425
22.330000000000	18.822587181976
22.340000000000	18.283691852688
22.350000000000	17.745959171731
22.360000000000	17.209371740124
22.370000000000	16.673912354453
22.380000000000	16.139564007438
22.390000000000	15.606309888374
22.400000000000	15.074133383438
22.410000000000	14.543018075865
22.420000000000	14.012947746021
22.430000000000	13.483906371355
22.440000000000	12.955878126245
22.450000000000	12.428847381747
22.460000000000	11.902798705246
22.470000000000	11.377716860017
22.480000000000	10.853586804697
22.490000000000	10.330393692684
22.500000000000	9.8081228714496
22.510000000000	9.2867598817822
22.520000000000	8.7662904569641
22.530000000000	8.2467005218797
22.540000000000	7.7279761920658
22.550000000000	7.2101037727015
22.560000000000	6.6930697575470
22.570000000000	6.1768608278281
22.580000000000	5.6614638510765
22.590000000000	5.1468658799220
22.600000000000	4.6330541508462
22.610000000000	4.1200160828946
22.620000000000	3.6077392763529
22.630000000000	3.0962115113908
22.640000000000	2.5854207466718
22.650000000000	2.0753551179369
22.660000000000	1.5660029365578
22.670000000000	1.0573526880688
22.680000000000	0.54939303067343
22.690000000000	0.042112793730603
22.700000000000	-0.46449902377702
22.710000000000	-0.97045325479430
22.720000000000	-1.4757605657577
22.730000000000	-1.9804314581768
22.740000000000	-2.4844762702245
22.750000000000	-2.9879051783426
22.760000000000	-3.4907281988532
22.770000000000	-3.9929551895809
22.780000000000	-4.4945958514823
22.790000000000	-4.9956597302794
22.800000000000	-5.4961562181007
