#Parameters = {L=3.2; L_min=3.2; Nx=4; Ny=12; a=5.2011880517973; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.8; db_l=0.4; db_neck_l=1.536; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.34025976432583; gap_y=0.2; grid_g=0.00027083493387229; grid_l=0.87497230754204; grid_w=0.43313893313808; h1=0.75870462188591; h2=0.25727377777767; l_1=1.313647173489; l_2=0.24630884502918; l_3=0.24630884502918; l_4=1.313647173489; l_5=0.24630884502918; l_6=0.24630884502918; l_7=0.24630884502918; l_8=1.313647173489; line_gap=0.25; m_l=0.70382246122097; m_w=0.41568172580541; mic_w=0.16420589668612; mu_r=1; pitch_x=1.2152320718679; pitch_y=0.43340976807195; rx_slot1=-1.8; rx_slot2=1.8; s_center=0.24630884502918; sigma_cu=58000000; slot_dumbbell_l=0.2; slot_dumbbell_w=0.604; slot_end_r=0.15; slot_l=2.336; slot_w=0.5; tanD=0.0027; total_stack_h=2.1219567993272; total_x=4.5206685231456; total_y=5.2006463819296; ttdA_x0=-1.8; ttdA_x1=-2.3375; ttdA_x2=-2.3375; ttdA_x3=-0.3; ttdA_x4=-0.3; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.0609783996636; ttd_w=0.16420589668612; ttd_x1=-1.8; ttd_x2=-1.8; ttd_x3=0.275; ttd_x4=0.275; ttd_x5=-0.0875; ttd_xc=-1.8; ttd_y1=-1.168; ttd_y2=-0.6305; ttd_y3=-0.6305; ttd_y4=1.407; ttd_y5=1.407; ttd_yc=0; ttd_zmax=1.0699783996636; ttd_zmid=1.0609783996636; ttd_zmin=1.0519783996636; tx_Nx=12; tx_Ny=4; tx_gap_y=0.34025976432583; tx_pitch_x=0.43340976807195; tx_pitch_y=1.2152320718679; tx_slot1=-1.8; tx_slot2=1.8; x_last_max=2.4304641437357; x_start=-2.4304641437357; y_start=-2.6003231909648; z_L1=0; z_L10=2.1219567993272; z_L2=0.018; z_L3=0.77670462188591; z_L4=0.79470462188591; z_L5=1.0519783996636; z_L6=1.0699783996636; z_L7=1.3272521774413; z_L8=1.3452521774413; z_L9=2.1039567993272; z_air_bot=-3; z_air_top=5.1219567993272}
#"Frequency / GHz"	"SZmax(2),Zmin(2) (1) [Phase / deg]"
#------------------------------------------------------
27.000000000000	-34.027552685023
27.002000000000	-34.079595365263
27.004000000000	-34.131807195609
27.006000000000	-34.184188709978
27.008000000000	-34.236740423925
27.010000000000	-34.289462835079
27.012000000000	-34.342356423571
27.014000000000	-34.395421652449
27.016000000000	-34.448658968091
27.018000000000	-34.502068800606
27.020000000000	-34.555651564228
27.022000000000	-34.609407657700
27.024000000000	-34.663337464656
27.026000000000	-34.717441353989
27.028000000000	-34.771719680216
27.030000000000	-34.826172783830
27.032000000000	-34.880800991652
27.034000000000	-34.935604617173
27.036000000000	-34.990583960882
27.038000000000	-35.045739310598
27.040000000000	-35.101070941789
27.042000000000	-35.156579117885
27.044000000000	-35.212264090584
27.046000000000	-35.268126100152
27.048000000000	-35.324165375719
27.050000000000	-35.380382135563
27.052000000000	-35.436776587390
27.054000000000	-35.493348928616
27.056000000000	-35.550099346627
27.058000000000	-35.607028019046
27.060000000000	-35.664135113992
27.062000000000	-35.721420790328
27.064000000000	-35.778885197905
27.066000000000	-35.836528477810
27.068000000000	-35.894350762591
27.070000000000	-35.952352176494
27.072000000000	-36.010532835683
27.074000000000	-36.068892848462
27.076000000000	-36.127432315486
27.078000000000	-36.186151329970
27.080000000000	-36.245049977898
27.082000000000	-36.304128338218
27.084000000000	-36.363386483036
27.086000000000	-36.422824477813
27.088000000000	-36.482442381541
27.090000000000	-36.542240246933
27.092000000000	-36.602218120594
27.094000000000	-36.662376043199
27.096000000000	-36.722714049655
27.098000000000	-36.783232169274
27.100000000000	-36.843930425926
27.102000000000	-36.904808838200
27.104000000000	-36.965867419554
27.106000000000	-37.027106178469
27.108000000000	-37.088525118587
27.110000000000	-37.150124238861
27.112000000000	-37.211903533687
27.114000000000	-37.273862993041
27.116000000000	-37.336002602611
27.118000000000	-37.398322343923
27.120000000000	-37.460822194471
27.122000000000	-37.523502127832
27.124000000000	-37.586362113790
27.126000000000	-37.649402118447
27.128000000000	-37.712622104339
27.130000000000	-37.776022030544
27.132000000000	-37.839601852790
27.134000000000	-37.903361523557
27.136000000000	-37.967300992179
27.138000000000	-38.031420204944
27.140000000000	-38.095719105188
27.142000000000	-38.160197633387
27.144000000000	-38.224855727254
27.146000000000	-38.289693321819
27.148000000000	-38.354710349522
27.150000000000	-38.419906740290
27.152000000000	-38.485282421623
27.154000000000	-38.550837318675
27.156000000000	-38.616571354322
27.158000000000	-38.682484449247
27.160000000000	-38.748576522006
27.162000000000	-38.814847489097
27.164000000000	-38.881297265037
27.166000000000	-38.947925762417
