#Parameters = {L=3.2; L_min=3.2; Nx=4; Ny=12; a=5.2011880517973; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.8; db_l=0.4; db_neck_l=1.536; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.34025976432583; gap_y=0.2; grid_g=0.00027083493387229; grid_l=0.87497230754204; grid_w=0.43313893313808; h1=0.75870462188591; h2=0.25727377777767; l_1=0.24630884502918; l_2=0.24630884502918; l_3=0.24630884502918; l_4=0.4105147417153; l_5=0.24630884502918; l_6=0.24630884502918; l_7=0.24630884502918; l_8=0.98523538011672; line_gap=0.25; m_l=0.70382246122097; m_w=0.41568172580541; mic_w=0.16420589668612; mu_r=1; pitch_x=1.2152320718679; pitch_y=0.43340976807195; rx_slot1=-1.8; rx_slot2=1.8; s_center=0.24630884502918; sigma_cu=58000000; slot_dumbbell_l=0.2; slot_dumbbell_w=0.604; slot_end_r=0.15; slot_l=2.336; slot_w=0.5; tanD=0.0027; total_stack_h=2.1219567993272; total_x=4.5206685231456; total_y=5.2006463819296; ttdA_x0=-1.8; ttdA_x1=-2.3375; ttdA_x2=-2.3375; ttdA_x3=-0.3; ttdA_x4=-0.3; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.0609783996636; ttd_w=0.16420589668612; ttd_x1=-1.8; ttd_x2=-1.8; ttd_x3=0.275; ttd_x4=0.275; ttd_x5=-0.0875; ttd_xc=-1.8; ttd_y1=-1.168; ttd_y2=-0.6305; ttd_y3=-0.6305; ttd_y4=1.407; ttd_y5=1.407; ttd_yc=0; ttd_zmax=1.0699783996636; ttd_zmid=1.0609783996636; ttd_zmin=1.0519783996636; tx_Nx=12; tx_Ny=4; tx_gap_y=0.34025976432583; tx_pitch_x=0.43340976807195; tx_pitch_y=1.2152320718679; tx_slot1=-1.8; tx_slot2=1.8; x_last_max=2.4304641437357; x_start=-2.4304641437357; y_start=-2.6003231909648; z_L1=0; z_L10=2.1219567993272; z_L2=0.018; z_L3=0.77670462188591; z_L4=0.79470462188591; z_L5=1.0519783996636; z_L6=1.0699783996636; z_L7=1.3272521774413; z_L8=1.3452521774413; z_L9=2.1039567993272; z_air_bot=-3; z_air_top=5.1219567993272}
#"Frequency / GHz"	"SZmax(1),Zmin(2) (254) [Phase / deg]"
#--------------------------------------------------------
27.000000000000	-148.23256206593
27.002000000000	-148.36293031393
27.004000000000	-148.49323809223
27.006000000000	-148.62348549256
27.008000000000	-148.75367260801
27.010000000000	-148.88379953302
27.012000000000	-149.01386636337
27.014000000000	-149.14387319619
27.016000000000	-149.27382012992
27.018000000000	-149.40370726434
27.020000000000	-149.53353470056
27.022000000000	-149.66330254097
27.024000000000	-149.79301088930
27.026000000000	-149.92265985056
27.028000000000	-150.05224953104
27.030000000000	-150.18178003835
27.032000000000	-150.31125148135
27.034000000000	-150.44066397019
27.036000000000	-150.57001761627
27.038000000000	-150.69931253227
27.040000000000	-150.82854883211
27.042000000000	-150.95772663095
27.044000000000	-151.08684604522
27.046000000000	-151.21590719256
27.048000000000	-151.34491019183
27.050000000000	-151.47385516314
27.052000000000	-151.60274222780
27.054000000000	-151.73157150832
27.056000000000	-151.86034312842
27.058000000000	-151.98905721303
27.060000000000	-152.11771388824
27.062000000000	-152.24631328136
27.064000000000	-152.37485552084
27.066000000000	-152.50334073633
27.068000000000	-152.63176905862
27.070000000000	-152.76014061969
27.072000000000	-152.88845555265
27.074000000000	-153.01671399174
27.076000000000	-153.14491607239
27.078000000000	-153.27306193111
27.080000000000	-153.40115170557
27.082000000000	-153.52918553455
27.084000000000	-153.65716355795
27.086000000000	-153.78508591677
27.088000000000	-153.91295275312
27.090000000000	-154.04076421022
27.092000000000	-154.16852043235
27.094000000000	-154.29622156490
27.096000000000	-154.42386775433
27.098000000000	-154.55145914818
27.100000000000	-154.67899589503
27.102000000000	-154.80647814457
27.104000000000	-154.93390604749
27.106000000000	-155.06127975557
27.108000000000	-155.18859942161
27.110000000000	-155.31586519946
27.112000000000	-155.44307724400
27.114000000000	-155.57023571113
27.116000000000	-155.69734075777
27.118000000000	-155.82439254186
27.120000000000	-155.95139122234
27.122000000000	-156.07833695916
27.124000000000	-156.20522991326
27.126000000000	-156.33207024657
27.128000000000	-156.45885812202
27.130000000000	-156.58559370351
27.132000000000	-156.71227715590
27.134000000000	-156.83890864504
27.136000000000	-156.96548833773
27.138000000000	-157.09201640174
27.140000000000	-157.21849300576
27.142000000000	-157.34491831948
27.144000000000	-157.47129251347
27.146000000000	-157.59761575928
27.148000000000	-157.72388822937
27.150000000000	-157.85011009713
27.152000000000	-157.97628153686
27.154000000000	-158.10240272378
27.156000000000	-158.22847383402
27.158000000000	-158.35449504461
27.160000000000	-158.48046653348
27.162000000000	-158.60638847944
27.164000000000	-158.73226106220
27.166000000000	-158.85808446234
27.168000000000	-158.98385886133
