#Parameters = {L=3.2; L_min=3.2; Nx=4; Ny=12; a=5.2011880517973; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.8; db_l=0.4; db_neck_l=1.536; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.34025976432583; gap_y=0.2; grid_g=0.00027083493387229; grid_l=0.87497230754204; grid_w=0.43313893313808; h1=0.75870462188591; h2=0.25727377777767; l_1=0.65682358674448; l_2=0.24630884502918; l_3=0; l_4=0; l_5=0.24630884502918; l_6=0.98523538011672; l_7=0; l_8=0; line_gap=0.25; m_l=0.70382246122097; m_w=0.41568172580541; mic_w=0.16420589668612; mu_r=1; pitch_x=1.2152320718679; pitch_y=0.43340976807195; rx_slot1=-1.8; rx_slot2=1.8; s_center=0.24630884502918; sigma_cu=58000000; slot_dumbbell_l=0.2; slot_dumbbell_w=0.604; slot_end_r=0.15; slot_l=2.336; slot_w=0.5; tanD=0.0027; total_stack_h=2.1219567993272; total_x=4.5206685231456; total_y=5.2006463819296; ttdA_x0=-1.8; ttdA_x1=-2.3375; ttdA_x2=-2.3375; ttdA_x3=-0.3; ttdA_x4=-0.3; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.0609783996636; ttd_w=0.16420589668612; ttd_x1=-1.8; ttd_x2=-1.8; ttd_x3=0.275; ttd_x4=0.275; ttd_x5=-0.0875; ttd_xc=-1.8; ttd_y1=-1.168; ttd_y2=-0.6305; ttd_y3=-0.6305; ttd_y4=1.407; ttd_y5=1.407; ttd_yc=0; ttd_zmax=1.0699783996636; ttd_zmid=1.0609783996636; ttd_zmin=1.0519783996636; tx_Nx=12; tx_Ny=4; tx_gap_y=0.34025976432583; tx_pitch_x=0.43340976807195; tx_pitch_y=1.2152320718679; tx_slot1=-1.8; tx_slot2=1.8; x_last_max=2.4304641437357; x_start=-2.4304641437357; y_start=-2.6003231909648; z_L1=0; z_L10=2.1219567993272; z_L2=0.018; z_L3=0.77670462188591; z_L4=0.79470462188591; z_L5=1.0519783996636; z_L6=1.0699783996636; z_L7=1.3272521774413; z_L8=1.3452521774413; z_L9=2.1039567993272; z_air_bot=-3; z_air_top=5.1219567993272}
#"Frequency / GHz"	"SZmax(1),Zmin(2) (100) [Magnitude / dB]"
#-----------------------------------------------------------
27.000000000000	-0.49326222154391
27.002000000000	-0.49390232778142
27.004000000000	-0.49454109487094
27.006000000000	-0.49517849164636
27.008000000000	-0.49581448712044
27.010000000000	-0.49644905048449
27.012000000000	-0.49708215110816
27.014000000000	-0.49771375853913
27.016000000000	-0.49834384250290
27.018000000000	-0.49897237290245
27.020000000000	-0.49959931981803
27.022000000000	-0.50022465350685
27.024000000000	-0.50084834440283
27.026000000000	-0.50147036311633
27.028000000000	-0.50209068043385
27.030000000000	-0.50270926731778
27.032000000000	-0.50332609490610
27.034000000000	-0.50394113451215
27.036000000000	-0.50455435762427
27.038000000000	-0.50516573590559
27.040000000000	-0.50577524119373
27.042000000000	-0.50638284550050
27.044000000000	-0.50698852101165
27.046000000000	-0.50759224008655
27.048000000000	-0.50819397525793
27.050000000000	-0.50879369923160
27.052000000000	-0.50939138488613
27.054000000000	-0.50998700527261
27.056000000000	-0.51058053361433
27.058000000000	-0.51117194330651
27.060000000000	-0.51176120791598
27.062000000000	-0.51234830118097
27.064000000000	-0.51293319701070
27.066000000000	-0.51351586948521
27.068000000000	-0.51409629285500
27.070000000000	-0.51467444154075
27.072000000000	-0.51525029013305
27.074000000000	-0.51582381339208
27.076000000000	-0.51639498624737
27.078000000000	-0.51696378379742
27.080000000000	-0.51753018130951
27.082000000000	-0.51809415421934
27.084000000000	-0.51865567813076
27.086000000000	-0.51921472881547
27.088000000000	-0.51977128221274
27.090000000000	-0.52032531442912
27.092000000000	-0.52087680173812
27.094000000000	-0.52142572057995
27.096000000000	-0.52197204756122
27.098000000000	-0.52251575945463
27.100000000000	-0.52305683319869
27.102000000000	-0.52359524589743
27.104000000000	-0.52413097482013
27.106000000000	-0.52466399740097
27.108000000000	-0.52519429123880
27.110000000000	-0.52572183409681
27.112000000000	-0.52624660390225
27.114000000000	-0.52676857874615
27.116000000000	-0.52728773688301
27.118000000000	-0.52780405673054
27.120000000000	-0.52831751686934
27.122000000000	-0.52882809604261
27.124000000000	-0.52933577315590
27.126000000000	-0.52984052727678
27.128000000000	-0.53034233763457
27.130000000000	-0.53084118362004
27.132000000000	-0.53133704478517
27.134000000000	-0.53182990084278
27.136000000000	-0.53231973166633
27.138000000000	-0.53280651728958
27.140000000000	-0.53329023790633
27.142000000000	-0.53377087387012
27.144000000000	-0.53424840569397
27.146000000000	-0.53472281405008
27.148000000000	-0.53519407976955
27.150000000000	-0.53566218384210
27.152000000000	-0.53612710741580
27.154000000000	-0.53658883179678
27.156000000000	-0.53704733844895
27.158000000000	-0.53750260899374
27.160000000000	-0.53795462520979
27.162000000000	-0.53840336903271
27.164000000000	-0.53884882255479
27.166000000000	-0.53929096802471
27.168000000000	-0.53972978784732
27.170000000000	-0.54016526458328
27.172000000000	-0.54059738094888
27.174000000000	-0.54102611981570
27.176000000000	-0.54145146421041
27.178000000000	-0.54187339731442
27.180000000000	-0.54229190246367
27.182000000000	-0.54270696314837
27.184000000000	-0.54311856301269
27.186000000000	-0.54352668585453
27.188000000000	-0.54393131562525
27.190000000000	-0.54433243642941
